"Utility Type","Utility Name","Year","Ag & Water Pump","Commercial Building","Commercial Other","Industry","Mining & Construction","Residential","Streetlight","Total Usage"
"Publicly owned utility","City of Riverside","1992","      20.067037","     681.970855","       0.762614","     152.322582","       9.582992","     551.429655","      31.603482","    1447.739217"
"Publicly owned utility","City of Riverside","1993","      20.676893","     688.415861","       0.731757","     139.970844","       9.219751","     559.819902","      22.076370","    1440.911378"
"Publicly owned utility","City of Riverside","1994","       0.207552","     669.604571","       0.638199","     120.279865","       7.866706","     543.807308","      15.879474","    1358.283675"
"Publicly owned utility","City of Riverside","1995","       0.209807","     513.606195","       0.519270","      83.107104","       6.795986","     548.502422","       6.282705","    1159.023489"
"Publicly owned utility","City of Riverside","1996","       0.236459","     665.473554","       0.666828","     115.351507","       9.152360","     536.494345","       0.000000","    1327.375053"
"Publicly owned utility","City of Riverside","1997","       0.220014","     637.782939","       0.698212","     115.680782","       8.989039","     566.581575","       0.000000","    1329.952561"
"Publicly owned utility","City of Riverside","1998","       0.173772","     619.751980","       0.714565","     120.159242","      10.202521","     566.581575","       0.000000","    1317.583655"
"Publicly owned utility","City of Riverside","1999","       0.379568","     703.995071","       3.994935","     122.561701","      11.592741","     569.990247","       0.000000","    1412.514263"
"Publicly owned utility","City of Riverside","2000","       0.726360","    1070.740000","      14.770000","     137.821414","      10.900000","     622.220000","       0.000000","    1857.177774"
"Publicly owned utility","City of Riverside","2001","       0.721220","    1079.260000","      14.930000","     122.740509","       7.990000","     596.760000","      20.120000","    1842.521729"
"Publicly owned utility","City of Riverside","2002","       0.720000","    1085.460000","      14.470000","     116.020249","       7.960620","     600.000000","      19.870000","    1844.500869"
"Publicly owned utility","City of Riverside","2003","       1.040000","    1198.170000","      18.900000","     139.867939","      21.300000","     618.000000","      20.020000","    2017.297939"
